探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
8,0.11,767314,7039577.98,2078,25578,0,0,7139,25600,197,0,0,66,197,-26.02,A4
8,0.12,852896,6990950.82,1154,28694,0,0,6873,28719,287,0,0,80,287,26.24,A3
8,0.06,440190,7216229.51,1050,32793,0,0,8800,32825,228,0,0,77,228,-28.71,E3
8,0.16,1061797,6806391.03,1672,38656,0,0,9471,38707,348,0,0,93,348,23.24,D7
8,0.04,243290,6951142.86,296,37404,0,0,9845,37446,237,0,0,87,237,-26.12,B5
8,0.07,452047,6647750.00,118,44202,0,0,10460,44271,352,0,0,104,352,26.86,A5
8,0.02,157093,6830130.43,675,41252,0,0,10636,41306,248,0,0,97,248,-28.90,F7
8,0.05,359651,6785867.92,240,48739,0,0,11322,48823,358,0,0,117,358,24.76,F6
8,0.03,199691,6656366.67,447,46123,0,0,11759,46187,258,0,0,108,258,-26.75,A6

F5F4C3F6G4F3G3H3F7E6
8,0.02,107050,6690625.00,594,2398,0,0,638,2398,35,0,0,12,35,-8.93,E7
8,0.02,112149,6597000.00,218,1942,0,0,240,1943,12,0,0,10,12,9.34,D6
8,0.01,88711,6823923.08,532,4429,0,0,1181,4431,57,0,0,27,57,-11.06,G5
8,0.02,103551,6471937.50,113,3890,0,0,598,3893,20,0,0,22,20,11.01,H6
8,0.02,107006,5631894.74,924,7705,0,0,2079,7708,104,0,0,46,104,-15.63,H5
8,0.01,58221,6469000.00,166,5239,0,0,857,5242,26,0,0,33,26,11.10,H4
8,0.01,40827,5832428.57,217,9156,0,0,2364,9159,112,0,0,58,112,-12.70,E3
8,0.02,130433,6211095.24,245,7422,0,0,1292,7426,40,0,0,46,40,10.32,G6
8,0.02,112479,5919947.37,995,12390,0,0,3256,12393,152,0,0,72,152,-13.80,C5
8,0.04,235794,6736971.43,77,10978,0,0,1828,10983,45,0,0,58,45,11.67,D3
8,0.03,207186,6093705.88,1290,18362,0,0,5170,18370,220,0,0,90,220,-16.23,G7
8,0.04,229224,6549257.14,1523,14619,0,0,2790,14629,126,0,0,76,126,15.31,B3
8,0.02,141721,6748619.05,1180,22148,0,0,6206,22163,278,0,0,101,278,-17.87,E2
8,0.05,302309,6571934.78,75,19282,0,0,3498,19295,130,0,0,87,130,15.00,F1
8,0.02,123280,6488421.05,243,25104,0,0,6713,25120,286,0,0,114,286,-16.20,B2
8,0.04,237708,6424540.54,119,22868,0,0,4128,22883,133,0,0,98,133,14.33,D2

D3C5D6E3B4C2D2C7B2C1
10,0.23,1581237,6935250.00,1161,23216,0,0,2722,23233,47,0,0,12,47,-9.06,F4
10,0.41,2792540,6878177.34,3144,49609,0,0,15795,49710,212,0,0,13,212,6.34,B5
10,0.57,3993499,7030808.10,3988,74401,0,0,14026,74585,249,0,0,35,249,-7.14,C6
10,0.52,3669755,7125737.86,4355,116841,0,0,42458,117287,398,0,0,31,398,6.69,B6
10,0.52,3559276,6844761.54,1225,129688,0,0,20716,130259,293,0,0,49,293,-7.53,D1
10,0.24,1625159,6886266.95,3213,143138,0,0,49828,143789,523,0,0,45,523,7.04,E1
10,0.22,1428924,6584903.23,420,157895,0,0,26796,158714,318,0,0,62,318,-7.48,E2
10,0.15,964129,6558700.68,239,159922,0,0,52833,160733,532,0,0,59,532,6.56,B3
10,0.15,972795,6662979.45,319,183802,0,0,31687,184877,340,0,0,77,340,-5.45,E6
10,0.26,1719678,6691354.09,612,194934,0,0,57789,196143,556,0,0,72,556,2.81,C3
10,0.14,895182,6534175.18,419,210538,0,0,38589,211953,361,0,0,94,361,-5.14,D7
10,0.26,1658126,6352973.18,35,230512,0,0,64629,232221,558,0,0,85,558,3.98,E8
10,0.10,628456,5985295.24,213,228076,0,0,43139,229729,373,0,0,108,373,-3.10,B1
10,0.22,1437526,6446304.93,1291,271622,0,0,81350,273978,619,0,0,106,619,5.95,A1
10,0.08,459424,5966545.45,302,241455,0,0,46226,243315,388,0,0,123,388,-0.64,C4
10,0.10,671190,6453750.00,140,288694,0,0,84848,291368,623,0,0,119,623,3.70,F1

E6F6F5D6C4G4G7B3F4G3
10,0.32,2289069,7086900.93,2819,35421,0,0,6524,35463,179,0,0,13,179,-7.93,F3
10,0.47,3447838,7289298.10,9610,83638,0,0,35691,83831,686,0,0,33,686,5.01,D3
10,0.59,4108475,6928288.36,1295,89373,0,0,18209,89627,280,0,0,35,280,-6.46,E7
10,0.19,1349501,6956190.72,515,116659,0,0,42275,117070,715,0,0,46,715,5.92,G5
10,0.70,4866718,6952454.29,1110,161089,0,0,27055,161919,341,0,0,49,341,-6.02,G6
10,0.45,3154391,7088519.10,3104,204987,0,0,65995,206300,947,0,0,74,947,4.92,E2
10,0.92,6565820,7113564.46,1294,245035,0,0,37352,246935,432,0,0,65,432,-6.81,H3
10,0.21,1460208,6823401.87,956,248643,0,0,75229,250591,1004,0,0,94,1004,6.37,E3
10,0.54,3646692,6753133.33,862,295255,0,0,45626,297980,470,0,0,81,470,-4.86,H5
10,0.25,1739029,6984052.21,1622,300205,0,0,97547,303060,1115,0,0,116,1115,6.40,F7
10,0.51,3423610,6752682.45,3636,359394,0,0,59182,363377,723,0,0,109,723,-4.88,D7
10,0.19,1336813,6962567.71,640,339757,0,0,104927,343447,1162,0,0,129,1162,9.07,H8
10,0.39,2511105,6422263.43,149,411506,0,0,68365,416748,735,0,0,122,735,-7.68,F2
10,0.20,1268249,6278460.40,112,377204,0,0,111876,381797,1171,0,0,147,1171,9.11,H4
10,0.28,1722322,6195402.88,1264,454257,0,0,78816,460683,883,0,0,137,883,-9.56,E8
10,0.25,1598545,6498150.41,3104,427867,0,0,131610,433806,1492,0,0,170,1492,11.09,C8

E6F6C4E7E8C3C2C5C6B2
