探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
10,0.25,581981,2365776.42,47,1583775,234311,0,8762,9369,1551,174,0,0,0,16.19,E8
10,0.38,871821,2282253.93,186,1960745,316478,0,16342,17238,2094,163,0,0,0,-13.27,H4
10,0.33,759265,2286942.77,38,1886865,277513,0,12805,15410,1744,220,0,0,0,14.53,H3
10,0.27,612872,2304030.08,23,2126793,343827,0,19538,21694,2195,191,0,0,0,-11.08,C3

F5F6D3C5B5F4G4F3G7C2
10,0.41,1123934,2734632.60,127,353816,39313,0,272,116,633,33,0,0,0,-31.35,E6
10,0.53,1624020,3081631.88,24,313611,35589,0,182,79,199,16,0,0,0,28.45,C4
10,0.63,1675527,2655351.82,19,902448,119771,0,2107,1665,774,58,0,0,0,-29.80,G3
10,1.07,3256965,3035382.11,48,935975,111396,0,2040,1853,457,47,0,0,0,27.32,D6
10,1.52,3924996,2589047.49,244,2213499,287746,0,13188,23494,1722,85,0,0,0,-25.75,C6
10,2.01,5510377,2742845.69,114,2058188,229304,0,10633,18910,990,99,0,0,0,23.84,B6
10,0.70,1752073,2488740.06,2,2715387,374404,0,23792,42694,1744,100,0,0,0,-25.24,F2
10,1.62,4676553,2879650.86,40,2787228,346924,0,22677,46367,1122,122,0,0,0,24.63,D7
10,1.40,3463259,2468466.86,106,3815230,568332,0,55665,115297,2071,132,0,0,0,-23.47,C7
10,1.97,5555394,2822862.80,15,3697418,478111,0,43939,105221,1221,156,0,0,0,22.05,F7
10,1.61,3563141,2206279.26,49,4831578,723877,0,91571,230212,2309,149,0,0,0,-21.51,E8
10,1.53,4175589,2730928.06,8,4332742,599574,0,67939,167889,1284,177,0,0,0,23.10,E7
10,0.77,1703004,2203109.96,22,5333378,830082,0,120891,308509,2448,167,0,0,0,-21.40,D8
10,2.17,4528383,2088737.55,41,5139451,748155,0,105241,276914,1527,200,0,0,0,21.98,G5
10,1.28,2557870,1993663.29,62,6093710,993612,0,171961,459162,2718,193,0,0,0,-22.74,E3
10,2.08,4357451,2099976.39,47,5852829,879446,0,144613,407662,1703,237,0,0,0,24.23,G6

E6F4F3D6F5E7C5G4C3G2
10,0.50,1354953,2726263.58,99,258675,39704,0,202,47,553,32,0,0,0,30.83,C7
10,0.31,734571,2354394.23,85,249012,26968,0,141,46,484,22,0,0,0,-33.07,C6
10,0.63,1649819,2631290.27,124,566863,97154,0,1094,400,1255,59,0,0,0,30.88,D7
10,0.46,1145780,2485422.99,12,655601,107980,0,1542,705,539,42,0,0,0,-32.44,B4
10,1.59,4630794,2919794.45,73,1356497,206735,0,5392,5579,1594,83,0,0,0,28.56,B5
10,0.52,1359771,2625040.54,14,1131146,193143,0,5085,3409,673,62,0,0,0,-30.41,D3
10,0.98,2773146,2823977.60,5,1870600,295473,0,12875,14304,1682,100,0,0,0,28.79,F6
10,0.60,1516522,2540237.86,24,1640314,295653,0,11305,10160,761,83,0,0,0,-31.00,C8
10,1.39,3690447,2658823.49,1,2555261,399502,0,23950,35622,1704,117,0,0,0,26.33,G3
10,2.68,4776464,1782262.69,167,3291106,672791,0,56013,76114,1421,133,0,0,0,-27.10,G5
10,2.87,6233206,2169580.93,14,3512917,562231,0,46936,90547,1787,136,0,0,0,25.43,C4
10,0.97,2051502,2112772.40,16,3991055,805752,0,81389,133172,1513,164,0,0,0,-27.66,E3
10,2.65,6210478,2340044.46,60,4563933,731105,0,79341,195972,1990,161,0,0,0,23.51,A5
10,1.18,2563571,2176206.28,171,4935222,969345,0,120568,247582,2269,204,0,0,0,-23.49,B6
