探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
8,0.10,714045,7000441.18,1071,34597,8984,0,12,0,341,75,0,0,0,-5.44,B5
8,0.06,400612,6790033.90,1362,30562,9272,0,9,0,278,59,0,0,0,6.60,B4
8,0.09,604717,6950770.11,729,43778,10886,0,15,1,379,87,0,0,0,-6.38,D3
8,0.06,371756,6759200.00,494,39416,10895,0,13,0,297,71,0,0,0,6.78,C3
8,0.10,701011,6805932.04,1243,56638,14946,0,21,1,439,100,0,0,0,-7.23,C7
8,0.10,705783,6852262.14,414,54482,13159,0,18,1,314,81,0,0,0,7.43,D7
8,0.07,433972,6575333.33,132,65208,16589,0,25,1,445,115,0,0,0,-6.51,C8
8,0.06,365190,6406842.11,158,63207,14637,0,21,1,320,92,0,0,0,6.67,D8

E6F6C4E7E8C3C2C5C6B2
8,0.01,72462,6587454.55,299,1344,215,0,0,0,15,10,0,0,0,13.66,D3
8,0.04,275190,7241842.11,1768,3993,1564,0,0,0,101,14,0,0,0,-15.65,D2
8,0.04,319913,7109177.78,1217,5253,1093,0,0,0,69,22,0,0,0,16.04,B3
8,0.08,556938,7328131.58,3265,11308,5139,0,3,0,251,39,0,0,0,-18.06,F5
8,0.05,345176,6903520.00,304,9986,1976,0,0,0,82,35,0,0,0,16.87,F4
8,0.05,339131,7065229.17,453,17078,7251,0,4,0,272,50,0,0,0,-18.00,E3
8,0.04,285475,6638953.49,172,14706,2729,0,0,0,86,46,0,0,0,14.23,D6
8,0.07,465176,6942925.37,1243,23686,8411,0,5,0,313,63,0,0,0,-16.85,F3
8,0.06,409938,6948101.69,1823,20270,4020,0,3,0,139,58,0,0,0,14.15,G6
8,0.09,628831,7145806.82,991,33793,11927,0,14,0,365,78,0,0,0,-14.71,A3
8,0.06,385525,6884375.00,1494,26792,5803,0,8,0,192,70,0,0,0,11.10,A1
8,0.03,207191,6906366.67,250,37269,12527,0,15,0,373,89,0,0,0,-10.80,B4
8,0.03,195458,6739931.03,341,30006,6466,0,9,0,207,81,0,0,0,12.15,A2
8,0.02,136721,6510523.81,92,40496,13163,0,16,0,380,100,0,0,0,-13.67,B5
8,0.04,261917,6547925.00,664,34912,8530,0,12,0,236,96,0,0,0,11.36,A4
8,0.03,168417,6736680.00,419,44040,13922,0,17,0,402,111,0,0,0,-14.01,B6

E6F4F3D6G4F6E7F8G7F7
8,0.02,131519,6922052.63,1134,4253,886,0,0,0,72,10,0,0,0,-30.02,C5
8,0.05,342054,7126125.00,1195,5802,1571,0,0,0,85,15,0,0,0,29.83,C4
8,0.03,201980,6964827.59,995,10513,2846,0,1,0,149,21,0,0,0,-29.51,C6
8,0.05,334547,6969729.17,894,10997,2539,0,0,0,135,26,0,0,0,26.62,F5
8,0.01,86812,6200857.14,213,13336,3328,0,1,0,158,33,0,0,0,-24.59,G5
8,0.04,234689,6705400.00,1154,15318,3392,0,1,0,195,37,0,0,0,24.06,E3
8,0.02,119727,6301421.05,396,17192,4153,0,1,0,178,46,0,0,0,-23.47,G6
8,0.05,344256,6750117.65,322,22405,5247,0,5,0,214,53,0,0,0,19.39,D7
8,0.05,352010,6641698.11,735,29042,7727,0,2,0,255,59,0,0,0,-22.96,B3
8,0.08,543151,6875329.11,1155,30783,7930,0,11,0,291,63,0,0,0,20.90,F2
8,0.03,221377,6511088.24,656,35292,9653,0,8,0,304,70,0,0,0,-20.44,D3
8,0.07,491424,6640864.86,1268,38391,10831,0,17,0,348,77,0,0,0,17.09,C3
8,0.06,382158,6588931.03,2012,41212,11653,0,15,0,373,86,0,0,0,-18.54,B2
8,0.10,657923,6853364.58,2289,46275,13408,0,22,0,432,99,0,0,0,16.37,B4
8,0.18,1308606,7111989.13,2810,60545,21519,0,53,0,489,110,0,0,0,-18.09,G2
8,0.15,1071864,7005647.06,1732,60253,19767,0,43,0,506,122,0,0,0,16.56,H8

E6F4G3D6C7F5E3F2C3E7
8,0.02,114958,6386555.56,714,2031,429,0,0,0,23,13,0,0,0,-9.42,F6
8,0.04,260785,7048243.24,819,3551,707,0,0,0,42,14,0,0,0,4.62,D3
8,0.04,282400,6887804.88,1501,7409,2639,0,0,0,112,24,0,0,0,-9.11,F8
8,0.07,479086,7045382.35,1120,10580,3329,0,2,0,132,27,0,0,0,4.46,G5
8,0.01,85281,6091500.00,95,9743,3092,0,0,0,115,35,0,0,0,-6.63,G4
8,0.03,191189,6592724.14,125,14023,3979,0,2,1,137,38,0,0,0,3.09,G6
8,0.02,139182,6627714.29,192,13449,3605,0,0,0,124,46,0,0,0,-6.90,H6
8,0.04,318007,7066822.22,271,19401,4838,0,2,1,150,52,0,0,0,3.11,H3
8,0.02,145372,6607818.18,969,17427,4587,0,4,0,166,58,0,0,0,-5.49,E2
8,0.06,388533,7064236.36,243,25783,6546,0,4,1,161,69,0,0,0,2.43,F3
8,0.02,142339,6469954.55,397,21550,5566,0,5,1,187,69,0,0,0,-5.43,F1
8,0.05,363372,6729111.11,633,32394,9026,0,7,1,205,91,0,0,0,3.08,B3
8,0.03,179742,6198000.00,231,25962,7900,0,8,1,194,85,0,0,0,-5.53,C2
8,0.04,239724,6849257.14,307,36942,10134,0,9,1,221,102,0,0,0,2.08,D2
8,0.03,183514,6554071.43,384,30123,8896,0,8,1,213,97,0,0,0,-5.83,C1
8,0.05,335713,6714260.00,1096,44056,13023,0,19,1,275,120,0,0,0,2.57,D7

E6F6D3E3G6G7F5G5H7F4
8,0.03,188006,6963185.19,869,3910,1901,0,0,0,74,18,0,0,0,16.65,F3
8,0.02,132203,6958052.63,405,2515,400,0,0,0,26,11,0,0,0,-15.08,H6
8,0.01,48565,6070625.00,359,5529,2304,0,0,0,101,31,0,0,0,19.88,H5
8,0.02,115057,6768058.82,566,5370,1279,0,0,0,89,23,0,0,0,-18.13,G4
8,0.01,70728,6429818.18,530,7559,2905,0,1,0,133,43,0,0,0,22.53,G3
8,0.02,142693,6486045.45,317,8606,1951,0,0,0,112,35,0,0,0,-17.07,D6
8,0.02,111789,6210500.00,494,11013,3647,0,1,10,165,59,0,0,0,18.49,H8
8,0.02,123140,6481052.63,450,11953,3174,0,0,0,159,51,0,0,0,-16.00,E7
8,0.01,68028,6184363.64,237,13192,3988,0,1,10,180,71,0,0,0,21.16,F7
8,0.01,43065,5383125.00,208,13199,3492,0,0,0,171,62,0,0,0,-17.61,D7
8,0.01,43719,6245571.43,268,14717,4250,0,1,10,196,83,0,0,0,18.19,H4
8,0.02,159357,6639875.00,668,17356,4572,0,1,0,218,77,0,0,0,-14.31,C5
8,0.01,57503,6389222.22,292,16516,4649,0,1,10,213,93,0,0,0,19.47,E8
