探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
8,0.08,644996,7678523.81,1916,0,0,0,4591,0,0,0,0,15,0,-26.72,E3
8,0.11,773142,7293792.45,1291,0,0,0,3876,0,0,0,0,24,0,22.75,B4
8,0.14,1063067,7816669.12,2419,0,0,0,8380,0,0,0,0,24,0,-24.12,A3
8,0.17,1234784,7349904.76,1877,0,0,0,4369,0,0,0,0,15,0,20.35,E1
8,0.10,750748,7660693.88,2757,0,0,0,4266,0,0,0,0,21,0,-21.29,A4
8,0.06,405072,7106526.32,1387,0,0,0,1240,0,0,0,0,9,0,19.96,F2
8,0.06,443970,7278196.72,1489,0,0,0,2330,0,0,0,0,8,0,-19.91,C7
8,0.06,449541,7250661.29,1046,0,0,0,2272,0,0,0,0,17,0,16.36,C6
10,0.20,1528109,7796474.49,3824,0,0,0,6646,0,0,0,0,14,0,-31.35,E6
10,0.42,3212077,7647802.38,4183,0,0,0,20584,0,0,0,0,28,0,28.45,C4
10,0.39,3126508,7935299.49,3145,0,0,0,13537,0,0,0,0,21,0,-29.80,G3
10,1.01,7655053,7556814.41,7358,0,0,0,56476,0,0,0,0,67,0,27.32,D6
10,0.43,3344626,7706511.52,2590,0,0,0,6417,0,0,0,0,15,0,-25.75,C6
10,1.55,11410928,7380936.61,6972,0,0,0,48238,0,0,0,0,48,0,23.84,B6
10,0.68,5294362,7820327.92,4435,0,0,0,31643,0,0,0,0,28,0,-25.24,F2
10,1.26,9298055,7385270.06,7427,0,0,0,40473,0,0,0,0,46,0,24.63,D7
10,0.61,4673616,7636627.45,4190,0,0,0,32360,0,0,0,0,30,0,-23.47,C7
10,1.32,9679175,7316080.88,4579,0,0,0,39627,0,0,0,0,39,0,22.05,F7
10,0.61,4455348,7315842.36,2145,0,0,0,27357,0,0,0,0,13,0,-21.51,E8
10,0.76,5530612,7248508.52,2260,0,0,0,20101,0,0,0,0,23,0,23.10,E7
10,0.30,2174879,7130750.82,1701,0,0,0,13365,0,0,0,0,14,0,-21.40,D8
10,1.03,7277085,7085769.23,4232,0,0,0,42721,0,0,0,0,39,0,21.98,G5
10,0.35,2453177,7069674.35,1180,0,0,0,13313,0,0,0,0,13,0,-22.74,E3
10,0.70,4865469,6921008.53,451,0,0,0,11814,0,0,0,0,10,0,24.23,G6
12,1.27,9872785,7779972.42,2384,0,0,0,22210,0,0,0,0,15,0,-29.80,E6
12,4.03,30181265,7487289.75,9319,0,0,0,139231,0,0,0,0,68,0,27.32,C4
12,6.21,49099802,7900209.49,14437,0,0,0,268006,0,0,0,0,63,0,-26.33,D2
12,4.39,32637140,7431042.81,2536,0,0,0,53817,0,0,0,0,17,0,23.33,D6
12,5.49,43346829,7889848.74,8367,0,0,0,254984,0,0,0,0,55,0,-24.96,C3
12,10.72,78923275,7361559.09,16051,0,0,0,293202,0,0,0,0,51,0,22.94,G5
12,6.68,52146109,7800465.07,11658,0,0,0,251418,0,0,0,0,31,0,-23.36,C6
12,11.03,79841423,7241852.43,5329,0,0,0,161781,0,0,0,0,45,0,22.01,F7
12,3.04,23731148,7793480.46,3556,0,0,0,103224,0,0,0,0,15,0,-22.99,E3
12,14.15,101662793,7185157.47,9971,0,0,0,288202,0,0,0,0,44,0,23.28,H5
12,5.50,42431915,7707886.47,5346,0,0,0,322094,0,0,0,0,66,0,-21.43,G3
12,8.08,57847710,7162916.05,3287,0,0,0,125732,0,0,0,0,25,0,21.21,H8
12,2.49,18885195,7581370.94,3890,0,0,0,137770,0,0,0,0,41,0,-22.90,C1
12,6.36,45284110,7123503.22,6743,0,0,0,130577,0,0,0,0,31,0,22.92,B4
12,2.87,22147970,7727833.22,3208,0,0,0,241785,0,0,0,0,39,0,-19.25,A3
12,6.51,45874068,7047790.44,3614,0,0,0,107494,0,0,0,0,28,0,20.38,E7

E6F4F3D6F5E7C5G4C3G2
8,0.05,358726,7798391.30,897,0,0,0,2182,0,0,0,0,22,0,32.91,C7
8,0.02,127532,7501882.35,856,0,0,0,375,0,0,0,0,11,0,-35.01,C6
8,0.03,235132,7584903.23,1258,0,0,0,1087,0,0,0,0,20,0,30.95,D7
8,0.09,730056,7935391.30,8184,0,0,0,7542,0,0,0,0,27,0,-33.07,B4
8,0.13,903388,7003007.75,3143,0,0,0,3853,0,0,0,0,21,0,30.88,E3
8,0.06,486597,7977000.00,1927,0,0,0,4774,0,0,0,0,22,0,-32.44,D3
8,0.13,1006799,7513425.37,3589,0,0,0,3139,0,0,0,0,12,0,28.22,D2
8,0.06,472867,7626887.10,2684,0,0,0,2173,0,0,0,0,11,0,-29.27,C4
8,0.10,732668,7326680.00,613,0,0,0,3545,0,0,0,0,14,0,27.66,F6
8,0.15,1181667,7774125.00,3557,0,0,0,8344,0,0,0,0,28,0,-28.97,G5
8,0.12,826552,7187408.70,1016,0,0,0,1650,0,0,0,0,12,0,25.33,E2
8,0.06,441054,7350900.00,1285,0,0,0,1519,0,0,0,0,11,0,-26.68,F7
8,0.14,1010130,7267122.30,1387,0,0,0,1577,0,0,0,0,7,0,25.03,G3
8,0.10,753946,7615616.16,2511,0,0,0,4048,0,0,0,0,9,0,-25.48,D8
8,0.16,1209820,7376951.22,1660,0,0,0,3726,0,0,0,0,18,0,23.14,H1
8,0.06,421935,7402368.42,2361,0,0,0,1895,0,0,0,0,8,0,-23.44,F2
10,0.41,3101838,7621223.59,5473,0,0,0,12402,0,0,0,0,30,0,30.83,C7
10,0.14,1105432,7952748.20,4809,0,0,0,4816,0,0,0,0,10,0,-33.07,C6
10,0.38,2873490,7621989.39,4351,0,0,0,12746,0,0,0,0,19,0,30.88,D7
10,0.75,6007008,8041510.04,13009,0,0,0,53269,0,0,0,0,26,0,-32.44,B4
10,1.40,10542103,7513972.20,13424,0,0,0,44746,0,0,0,0,39,0,28.56,B5
10,0.35,2731963,7739271.95,3302,0,0,0,15593,0,0,0,0,13,0,-30.41,D3
10,0.63,4704384,7467276.19,3987,0,0,0,19042,0,0,0,0,21,0,28.79,F6
10,0.47,3530719,7528185.50,5261,0,0,0,28319,0,0,0,0,33,0,-31.00,C8
10,0.93,6941125,7495815.33,3463,0,0,0,21149,0,0,0,0,24,0,26.33,G3
10,0.90,7103374,7857714.60,4417,0,0,0,56262,0,0,0,0,30,0,-27.10,G5
10,1.07,7801739,7257431.63,4865,0,0,0,28360,0,0,0,0,31,0,25.43,C4
10,0.34,2617683,7587486.96,1761,0,0,0,8389,0,0,0,0,10,0,-27.66,E3
10,2.34,16679364,7130980.76,10008,0,0,0,77939,0,0,0,0,41,0,23.51,A5
10,0.25,1834317,7456573.17,1298,0,0,0,7382,0,0,0,0,15,0,-23.49,B6
10,0.45,3143927,6955590.71,981,0,0,0,7121,0,0,0,0,12,0,22.56,E8
10,0.33,2510733,7608281.82,1931,0,0,0,22023,0,0,0,0,17,0,-22.80,C2
12,3.09,23413052,7584402.98,6312,0,0,0,100888,0,0,0,0,50,0,30.88,C7
12,1.56,12514281,8037431.60,13752,0,0,0,53101,0,0,0,0,26,0,-32.44,C6
12,2.41,17981906,7470671.38,7003,0,0,0,72957,0,0,0,0,42,0,28.56,D7
12,5.15,41111674,7987502.23,26477,0,0,0,359827,0,0,0,0,61,0,-30.41,B4
12,13.86,102496665,7395675.37,22397,0,0,0,380319,0,0,0,0,66,0,28.71,B5
12,4.58,35306883,7707243.61,12305,0,0,0,246302,0,0,0,0,26,0,-30.78,D2
12,8.83,64595488,7318772.72,4825,0,0,0,155761,0,0,0,0,48,0,26.41,F8
12,1.05,8141015,7753347.62,2705,0,0,0,34823,0,0,0,0,17,0,-28.23,C4
12,6.78,49322999,7271561.11,7550,0,0,0,156422,0,0,0,0,59,0,27.69,F6
12,2.38,18946282,7950600.92,3309,0,0,0,56132,0,0,0,0,28,0,-28.54,A6
12,9.90,68211403,6887953.45,7913,0,0,0,140800,0,0,0,0,49,0,25.91,G3
12,3.98,29721777,7458413.30,9118,0,0,0,172372,0,0,0,0,29,0,-26.19,H3
12,7.30,51001900,6989434.01,3425,0,0,0,91942,0,0,0,0,32,0,27.47,G5
12,4.11,31740337,7724589.19,2581,0,0,0,206811,0,0,0,0,32,0,-28.20,H5
12,5.00,34437376,6880594.61,1866,0,0,0,71031,0,0,0,0,24,0,28.15,E3
12,1.45,10654692,7373489.27,1066,0,0,0,44407,0,0,0,0,14,0,-29.57,D3

F5F4C3D6G4B2E6G3C6E7
8,0.05,343988,7318893.62,1752,0,0,0,1906,0,0,0,0,23,0,29.21,F3
8,0.04,286340,7535263.16,1350,0,0,0,953,0,0,0,0,10,0,-29.85,C4
8,0.09,629406,7404776.47,4256,0,0,0,2407,0,0,0,0,20,0,26.82,D3
8,0.07,514609,7567779.41,3038,0,0,0,1372,0,0,0,0,8,0,-25.35,C5
8,0.15,1092796,7383756.76,2721,0,0,0,3682,0,0,0,0,21,0,27.31,B3
8,0.13,994625,7478383.46,3362,0,0,0,6706,0,0,0,0,26,0,-28.79,C2
8,0.19,1334079,6876695.88,2695,0,0,0,4206,0,0,0,0,20,0,23.38,B4
8,0.15,1085713,7436390.41,3999,0,0,0,5517,0,0,0,0,22,0,-26.02,A4
8,0.33,2418934,7420042.94,4479,0,0,0,10249,0,0,0,0,38,0,26.24,A3
8,0.11,831176,7625467.89,1506,0,0,0,7932,0,0,0,0,19,0,-28.71,E3
8,0.19,1365685,7039613.40,2331,0,0,0,4370,0,0,0,0,17,0,23.24,D7
8,0.06,462592,7342730.16,719,0,0,0,4262,0,0,0,0,14,0,-26.12,B5
8,0.13,857683,6753409.45,955,0,0,0,3931,0,0,0,0,13,0,26.86,A5
8,0.02,156946,7133909.09,675,0,0,0,830,0,0,0,0,7,0,-28.90,F7
8,0.06,390458,6972464.29,435,0,0,0,899,0,0,0,0,9,0,24.76,F6
8,0.03,210113,7003766.67,917,0,0,0,1266,0,0,0,0,7,0,-26.75,A6
10,0.42,3068104,7322443.91,4072,0,0,0,18110,0,0,0,0,30,0,24.99,F6
10,0.37,2713049,7372415.76,4887,0,0,0,10566,0,0,0,0,18,0,-29.69,E3
10,0.59,4330056,7277405.04,11163,0,0,0,16002,0,0,0,0,37,0,27.35,C4
10,0.28,2101571,7614387.68,2869,0,0,0,16876,0,0,0,0,17,0,-29.50,C5
10,1.30,9350482,7209315.34,10814,0,0,0,35049,0,0,0,0,44,0,27.17,B3
10,0.59,4369002,7392558.38,4536,0,0,0,33137,0,0,0,0,14,0,-28.04,A3
10,0.75,5454983,7263625.83,4901,0,0,0,12014,0,0,0,0,12,0,28.93,D3
