探索深度,思考時間,探索ノード数,探索速度,カット数,ハッシュ記録数,ハッシュヒット数,2ndハッシュ記録数,2ndハッシュヒット数,ハッシュ衝突数,pvハッシュ記録数,pvハッシュヒット数,pv2ndハッシュ記録数,pv2ndハッシュヒット数,pvハッシュ衝突数,推定CPUスコア,着手位置
8,0.15,813166,5421106.67,2348,11671,3729,3,1,0,79,25,0,0,0,16.37,B4
8,0.20,1126402,5717776.65,3321,16006,5793,6,1,0,95,22,0,0,0,-18.09,G2
8,0.20,1179431,5781524.51,2738,14596,4933,10,1,0,111,14,0,0,0,16.56,H8
10,0.30,1819057,6023367.55,4293,76623,20159,187,56,1,423,56,0,0,0,-27.10,C3
10,0.39,2416067,6132149.75,1624,40134,7037,62,9,0,189,13,0,0,0,26.96,F5
10,0.33,2097712,6280574.85,2427,86262,22574,220,75,13,227,47,0,0,0,-26.39,G6
10,0.56,3294952,5873354.72,1192,60076,9920,120,18,1,139,17,0,0,0,26.60,E3
10,0.15,799476,5225333.33,469,30359,2909,32,1,4,45,9,0,0,0,-26.91,D3
10,0.46,2511509,5483644.10,660,43053,5385,46,7,0,61,12,0,0,0,26.19,G5
10,0.08,512635,6251646.34,370,23441,1606,19,1,22,32,9,0,0,0,-26.81,H6
10,0.46,2554251,5552719.57,2393,50095,8196,80,12,0,219,19,0,0,0,29.95,H4
10,0.11,651286,5867441.44,934,31990,3382,29,0,17,72,15,0,0,0,-30.45,C7
10,0.44,2259564,5158821.92,543,50149,8114,86,13,1,54,10,0,0,0,30.36,H3
10,0.19,1091734,5838149.73,2492,52259,9725,71,13,58,251,18,0,0,0,-33.81,G3
10,0.61,3248214,5360089.11,2076,58549,12570,106,15,2,205,31,0,0,0,34.88,C6
10,0.19,1075617,5602171.88,1438,45680,10610,58,12,28,125,25,0,0,0,-31.92,B6
10,0.63,3335925,5328953.67,1485,52261,8433,83,7,7,159,27,0,0,0,31.54,D7
10,0.19,1096036,5892666.67,1584,44447,7311,57,3,33,151,13,0,0,0,-33.72,C5
10,0.93,4950609,5300437.90,1603,80040,14120,200,21,23,163,30,0,0,0,34.98,H2
12,2.59,15075258,5816071.76,8472,690650,145412,14290,2608,867,938,57,0,0,0,-26.70,C3
12,3.39,18953454,5590989.38,2806,332742,48148,3330,301,49,303,30,0,0,0,25.90,F5
12,2.64,15852564,6009311.60,8174,685353,165140,13753,2923,887,892,55,1,0,0,-25.19,C6
12,4.89,27650593,5651051.09,2107,464634,67894,6417,595,143,190,36,0,0,0,23.88,C4
12,4.15,26239666,6319765.41,6012,1088752,164644,34333,4362,2909,553,37,0,0,0,-26.97,B4
12,9.59,55141168,5747463.83,3364,729781,122584,15689,1857,590,320,45,0,0,0,26.50,H8
12,1.70,10295105,6055944.12,2192,392782,48895,4653,418,159,154,32,0,0,0,-24.73,C7
12,6.04,34079114,5645041.25,5712,487541,96119,7052,924,178,402,56,0,0,0,22.10,E3
12,2.33,14357575,6162049.36,1374,557858,71444,9173,1046,432,66,20,0,0,0,-23.79,D3
12,14.42,83487808,5789723.16,3262,1048080,181907,32188,3549,1807,335,29,0,0,0,25.31,D7
12,3.65,23489664,6426720.66,3995,934707,159792,25439,4344,2082,318,45,1,0,0,-23.74,D8
12,7.19,42424156,5900438.94,5418,689069,144205,14007,1758,587,496,47,0,0,0,24.20,G3
12,3.78,23555530,6236571.35,6615,978980,248617,27973,7421,2696,551,69,0,0,0,-22.75,H3
12,7.79,46648277,5989763.35,7507,797900,164381,18628,2903,924,765,49,0,0,0,21.79,E2
12,3.12,19561559,6265713.97,4882,810295,188159,19177,3943,1434,401,40,0,0,0,-21.13,F2
12,7.49,43730498,5840077.19,3346,832189,137826,20103,2691,979,287,23,0,0,0,18.96,D2

